OrderID;Date;CustomerID;ProdNumber;Quantity
795;19/06/2020;1521;EB511;4
796;19/06/2020;6;DK205;3
797;19/06/2020;1034;TV812;2
798;19/06/2020;1607;BP108;1
799;19/06/2020;699;BP105;6
800;20/06/2020;642;RK604;3
801;20/06/2020;795;TV811;2
802;20/06/2020;200;DS305;2
803;20/06/2020;327;DK203;4
804;20/06/2020;1763;EB518;5
805;21/06/2020;152;DS303;5
806;21/06/2020;1508;TV813;1
807;21/06/2020;1389;DS301;3
808;22/06/2020;1220;DK204;4
809;22/06/2020;651;RK606;6
810;22/06/2020;128;RS705;4
811;22/06/2020;897;DS303;2
812;22/06/2020;1713;DK201;5
813;22/06/2020;1775;EB518;1
814;23/06/2020;739;TV803;2
815;23/06/2020;1929;BP104;3
816;23/06/2020;380;DK208;3
817;23/06/2020;1332;EB506;3
818;23/06/2020;463;RK603;4
819;24/06/2020;1707;BP107;3
820;24/06/2020;56;TV805;1
821;25/06/2020;1852;RK605;3
822;25/06/2020;669;DK208;5
823;25/06/2020;2001;DK203;4
824;25/06/2020;510;RS702;4
825;25/06/2020;651;DK205;5
826;25/06/2020;643;EB520;5
827;25/06/2020;310;BP102;4
828;26/06/2020;1075;RS703;3
829;26/06/2020;1645;BP107;5
830;26/06/2020;775;TV804;6
831;26/06/2020;155;RS703;2
832;27/06/2020;1084;EB512;4
833;27/06/2020;1069;DS302;4
834;27/06/2020;485;DK206;4
835;28/06/2020;1859;DS305;3
836;28/06/2020;886;BP109;4
837;28/06/2020;361;BP106;3
838;28/06/2020;240;RK607;4
839;28/06/2020;800;BP101;4
840;29/06/2020;523;RK602;4
841;30/06/2020;1851;EB505;3
842;30/06/2020;217;RK604;5
843;30/06/2020;626;RS706;5
844;01/07/2020;1356;RK602;3
845;01/07/2020;1397;RK602;4
846;01/07/2020;1235;EB505;5
847;01/07/2020;760;DK202;4
848;01/07/2020;669;DS301;6
849;01/07/2020;122;RS706;4
850;02/07/2020;1813;BP106;5
851;02/07/2020;2073;EB514;4
852;02/07/2020;628;TV805;5
853;02/07/2020;1531;BP101;6
854;02/07/2020;809;EB507;4
855;03/07/2020;1843;EB519;4
856;03/07/2020;310;TV813;3
857;03/07/2020;338;DK201;6
858;04/07/2020;1476;TV804;6
859;04/07/2020;1867;RS703;3
860;04/07/2020;1588;BP106;4
861;04/07/2020;1583;RS704;3
862;04/07/2020;1761;EB502;3
863;04/07/2020;275;BP105;1
864;04/07/2020;1507;DS306;4
865;05/07/2020;708;BP110;6
866;05/07/2020;1665;TV807;3
867;05/07/2020;1778;EB517;4
868;05/07/2020;1518;DS302;3
869;05/07/2020;1452;TV804;6
870;05/07/2020;755;TV802;2
871;06/07/2020;446;EB521;4
872;06/07/2020;581;DS304;3
873;06/07/2020;1839;EB507;4
874;07/07/2020;244;TV812;1
875;07/07/2020;981;EB519;4
876;07/07/2020;433;DK204;6
877;08/07/2020;2025;DS303;2
878;08/07/2020;1963;RK604;5
879;08/07/2020;1314;EB517;5
880;08/07/2020;1964;DS306;5
881;08/07/2020;218;TV803;5
882;08/07/2020;2090;TV801;5
883;08/07/2020;538;EB503;3
884;08/07/2020;764;TV804;3
885;08/07/2020;828;TV803;5
886;08/07/2020;1240;DS306;3
887;09/07/2020;354;EB513;4
888;09/07/2020;1408;DS304;2
889;09/07/2020;2115;BP102;6
890;09/07/2020;1916;EB507;6
891;09/07/2020;1803;EB502;2
892;10/07/2020;2006;DK204;6
893;10/07/2020;854;EB518;6
894;10/07/2020;418;DK209;5
895;10/07/2020;1427;BP101;3
896;10/07/2020;1121;DK205;3
897;10/07/2020;1067;DS307;2
898;10/07/2020;1208;TV813;5
899;10/07/2020;1909;DS306;3
900;11/07/2020;1548;EB517;5
901;11/07/2020;616;DS307;3
902;11/07/2020;1343;TV802;3
903;11/07/2020;1408;DK205;3
904;11/07/2020;714;BP105;2
905;11/07/2020;742;EB502;4
906;12/07/2020;717;DS301;2
907;12/07/2020;323;DS301;2
908;12/07/2020;1756;RS706;1
909;12/07/2020;1878;RK602;5
910;12/07/2020;1038;EB503;3
911;13/07/2020;727;RK605;2
912;13/07/2020;1159;EB502;3
913;13/07/2020;397;TV807;4
914;13/07/2020;1120;TV808;2
915;13/07/2020;1370;RS705;2
916;13/07/2020;430;TV802;3
917;14/07/2020;1814;BP108;5
918;14/07/2020;498;EB503;2
919;14/07/2020;1406;DK204;2
920;14/07/2020;950;EB507;4
921;14/07/2020;1756;TV808;5
922;14/07/2020;677;RK607;3
923;15/07/2020;470;BP109;3
924;15/07/2020;1209;TV812;4
925;15/07/2020;2102;DK205;2
926;16/07/2020;1357;BP108;6
927;16/07/2020;1538;BP106;5
928;17/07/2020;679;BP102;2
929;17/07/2020;1171;EB503;4
930;18/07/2020;935;BP108;5
931;18/07/2020;1872;TV809;5
932;18/07/2020;1665;TV802;3
933;18/07/2020;614;TV813;3
934;18/07/2020;1794;EB517;3
935;19/07/2020;1139;TV810;2
936;19/07/2020;98;BP104;6
937;19/07/2020;1153;RK602;4
938;19/07/2020;1809;RS702;3
939;19/07/2020;1225;BP107;5
940;20/07/2020;66;BP108;2
941;20/07/2020;1259;TV808;3
942;20/07/2020;406;DS301;3
943;20/07/2020;648;EB507;4
944;20/07/2020;184;TV804;4
945;21/07/2020;820;EB504;3
946;21/07/2020;654;DK201;5
947;21/07/2020;1183;DS306;2
948;21/07/2020;1121;RK603;4
949;21/07/2020;652;EB505;2
950;21/07/2020;1284;EB514;5
951;21/07/2020;155;DK203;4
952;21/07/2020;1202;TV802;4
953;21/07/2020;222;RK603;3
954;22/07/2020;1806;DS303;3
955;22/07/2020;1840;DS303;4
956;22/07/2020;1108;DS301;4
957;22/07/2020;254;TV804;1
958;22/07/2020;134;RK607;4
959;22/07/2020;906;TV807;5
960;22/07/2020;1226;EB503;3
961;22/07/2020;863;RK606;6
962;23/07/2020;2107;TV810;4
963;23/07/2020;75;RS707;5
964;23/07/2020;1651;DK201;2
965;23/07/2020;1916;EB512;2
966;24/07/2020;603;EB508;2
967;24/07/2020;1184;TV808;3
968;25/07/2020;575;BP110;5
969;26/07/2020;2000;DS306;1
970;26/07/2020;1672;DS305;5
971;26/07/2020;576;DS302;6
972;26/07/2020;1055;EB501;5
973;27/07/2020;1303;TV802;1
974;27/07/2020;27;BP105;5
975;28/07/2020;881;RK605;4
976;28/07/2020;1661;RS705;2
977;28/07/2020;591;EB519;5
978;28/07/2020;1353;EB513;3
979;29/07/2020;1179;TV809;1
980;29/07/2020;351;RS707;6
981;29/07/2020;228;TV809;4
982;29/07/2020;1060;BP109;5
983;29/07/2020;10;BP110;4
984;29/07/2020;674;TV809;3
985;29/07/2020;1834;RK607;3
986;30/07/2020;1411;DK208;5
987;30/07/2020;914;RS703;5
988;30/07/2020;499;BP109;2
989;30/07/2020;1524;TV809;4
990;30/07/2020;2110;DK201;4
991;30/07/2020;673;DK207;3
992;31/07/2020;382;TV806;2
993;31/07/2020;437;DK205;4
994;31/07/2020;483;RK607;3
995;31/07/2020;575;RS704;5
996;01/08/2020;1943;DS305;3
997;01/08/2020;1310;BP107;2
998;02/08/2020;1012;BP105;4
999;02/08/2020;504;DK208;3
1000;03/08/2020;1342;TV811;4
1001;03/08/2020;1923;RK607;4
1002;03/08/2020;1292;BP110;2
1003;03/08/2020;1257;BP104;2
1004;03/08/2020;1435;RK605;4
1005;03/08/2020;1746;BP106;3
1006;03/08/2020;1450;DK207;3
1007;03/08/2020;1371;EB505;4
1008;03/08/2020;695;DS307;5
1009;04/08/2020;1461;EB519;6
1010;04/08/2020;143;DK203;5
1011;04/08/2020;720;EB517;4
1012;04/08/2020;787;DK208;5
1013;04/08/2020;1468;DK208;3
1014;05/08/2020;728;DS304;4
1015;06/08/2020;181;EB506;5
1016;06/08/2020;931;RK603;2
1017;06/08/2020;1786;RS707;1
1018;06/08/2020;1851;EB513;4
1019;06/08/2020;736;DK206;2
1020;06/08/2020;1042;DS301;2
1021;07/08/2020;1636;EB512;4
1022;07/08/2020;2073;RS703;2
1023;07/08/2020;274;RS706;5
1024;07/08/2020;465;EB501;4
1025;08/08/2020;1770;EB505;6
1026;08/08/2020;1725;DS304;4
1027;08/08/2020;169;BP102;5
1028;08/08/2020;970;RS702;4
1029;08/08/2020;1838;EB519;2
1030;09/08/2020;1733;RS702;2
1031;09/08/2020;1780;RS706;3
1032;09/08/2020;1310;DS302;4
1033;09/08/2020;1331;DK204;4
1034;09/08/2020;1294;BP109;4
1035;10/08/2020;1398;RK606;4
1036;10/08/2020;1886;TV813;3
1037;10/08/2020;1230;DK204;3
1038;10/08/2020;154;TV804;3
1039;10/08/2020;620;DK207;2
1040;11/08/2020;1706;RK607;3
1041;11/08/2020;929;EB518;4
1042;11/08/2020;1230;TV806;4
1043;11/08/2020;1058;DK202;4
1044;11/08/2020;334;DS301;5
1045;12/08/2020;500;EB504;2
1046;12/08/2020;1293;RK602;2
1047;12/08/2020;1951;EB506;2
1048;13/08/2020;266;EB501;2
1049;14/08/2020;1530;TV811;1
1050;15/08/2020;1174;EB520;5
1051;15/08/2020;47;RS706;3
1052;15/08/2020;1161;DS304;5
1053;15/08/2020;272;TV811;2
1054;15/08/2020;489;RK604;4
1055;15/08/2020;1992;RK605;3
1056;15/08/2020;2079;BP108;3
1057;16/08/2020;1300;DK207;3
1058;16/08/2020;146;TV805;6
1059;16/08/2020;360;EB517;1
1060;16/08/2020;200;EB509;4
1061;17/08/2020;1003;RS704;6
1062;17/08/2020;429;RS705;4
1063;17/08/2020;1122;BP106;4
1064;17/08/2020;1434;BP106;3
1065;17/08/2020;1050;BP101;4
1066;17/08/2020;1723;TV802;3
1067;17/08/2020;329;DK202;5
1068;17/08/2020;1334;DS302;4
1069;18/08/2020;221;BP108;2
1070;18/08/2020;1908;RK607;2
1071;18/08/2020;559;BP104;5
1072;19/08/2020;143;TV813;3
1073;19/08/2020;1121;RS703;4
1074;19/08/2020;305;EB512;4
1075;19/08/2020;1859;EB511;4
1076;20/08/2020;968;RS702;4
1077;20/08/2020;965;EB516;4
1078;21/08/2020;1018;DK201;2
1079;21/08/2020;37;DS302;3
1080;21/08/2020;974;DK209;5
1081;21/08/2020;1479;RS706;1
1082;22/08/2020;379;DK208;4
1083;22/08/2020;130;DS301;5
1084;22/08/2020;601;EB506;3
1085;22/08/2020;1837;EB518;2
1086;22/08/2020;1549;EB514;4
1087;22/08/2020;494;BP107;5
1088;22/08/2020;545;EB518;5
1089;23/08/2020;1876;EB520;2
1090;24/08/2020;542;DK201;4
1091;24/08/2020;2047;BP110;2
1092;24/08/2020;356;RK604;3
1093;24/08/2020;886;DK205;4
1094;24/08/2020;1102;RK602;6
1095;24/08/2020;1716;DK203;4
1096;24/08/2020;793;DK202;4
1097;24/08/2020;185;EB516;3
1098;25/08/2020;1480;BP101;2
1099;25/08/2020;1732;TV803;5
1100;25/08/2020;1679;DK206;4
1101;25/08/2020;287;BP108;4
1102;25/08/2020;420;DK204;5
1103;26/08/2020;448;DS303;5
1104;26/08/2020;66;RK604;3
1105;26/08/2020;818;EB504;4
1106;26/08/2020;707;EB519;6
1107;27/08/2020;1504;RK606;2
1108;27/08/2020;2005;DS301;2
1109;27/08/2020;213;TV801;3
1110;27/08/2020;1335;TV804;3
1111;27/08/2020;666;DS301;3
1112;28/08/2020;1161;RS702;6
1113;28/08/2020;522;RS707;3
1114;28/08/2020;1582;EB511;1
1115;28/08/2020;319;DS305;3
1116;29/08/2020;1481;RK607;2
1117;29/08/2020;1268;BP108;6
1118;29/08/2020;314;EB511;1
1119;29/08/2020;1016;RS704;5
1120;30/08/2020;788;DK208;3
1121;30/08/2020;1632;EB505;2
1122;31/08/2020;1645;DK202;4
1123;31/08/2020;2025;TV808;2
1124;01/09/2020;359;BP106;4
1125;01/09/2020;864;DS304;3
1126;01/09/2020;624;EB504;3
1127;01/09/2020;473;DK205;6
1128;01/09/2020;602;EB509;2
1129;01/09/2020;941;EB509;5
1130;01/09/2020;1884;EB509;3
1131;01/09/2020;1015;BP101;3
1132;01/09/2020;1280;EB503;5
1133;01/09/2020;1787;RS703;3
1134;01/09/2020;1227;RS702;3
1135;02/09/2020;1883;BP108;6
1136;02/09/2020;72;BP105;3
1137;02/09/2020;404;TV806;3
1138;02/09/2020;864;RS703;4
1139;02/09/2020;1661;DS306;4
1140;02/09/2020;107;RK606;1
1141;02/09/2020;1196;RS707;4
1142;03/09/2020;1768;TV813;2
1143;03/09/2020;416;DS307;6
1144;03/09/2020;1444;TV813;5
1145;04/09/2020;497;RS707;5
1146;04/09/2020;1078;TV809;2
1147;04/09/2020;1856;DK207;1
1148;04/09/2020;1500;RK602;5
1149;04/09/2020;574;EB504;2
1150;04/09/2020;733;BP105;4
1151;04/09/2020;1933;EB519;5
1152;04/09/2020;1845;DS303;6
1153;04/09/2020;1482;EB520;2
1154;05/09/2020;485;DK201;2
1155;05/09/2020;894;DK207;3
1156;05/09/2020;1398;TV811;3
1157;05/09/2020;1251;BP101;4
1158;05/09/2020;127;EB518;1
1159;06/09/2020;1225;BP110;2
1160;06/09/2020;1099;RS702;3
1161;07/09/2020;308;RS707;3
1162;07/09/2020;57;EB503;4
1163;07/09/2020;193;EB511;2
1164;08/09/2020;312;TV807;3
1165;08/09/2020;1533;TV808;3
1166;08/09/2020;1663;BP102;4
1167;09/09/2020;928;RK602;3
1168;09/09/2020;1703;EB513;5
1169;09/09/2020;643;EB516;2
1170;09/09/2020;1941;BP102;5
1171;09/09/2020;1501;EB502;2
1172;09/09/2020;302;EB509;3
1173;09/09/2020;1158;TV809;2
1174;09/09/2020;1039;TV810;4
1175;09/09/2020;914;DK209;4
1176;10/09/2020;1012;DK209;2
1177;10/09/2020;1331;RS706;5
1178;10/09/2020;1862;TV809;4
1179;10/09/2020;843;RK606;4
1180;10/09/2020;1339;TV807;5
1181;10/09/2020;237;DK202;5
1182;11/09/2020;152;RS702;4
1183;11/09/2020;1873;EB504;2
1184;11/09/2020;112;TV808;3
1185;12/09/2020;102;RS707;5
1186;12/09/2020;1548;RS703;6
1187;12/09/2020;229;EB519;3
1188;12/09/2020;603;EB509;2
1189;13/09/2020;1969;DK208;2
1190;13/09/2020;313;EB513;5
1191;13/09/2020;1621;TV804;5
1192;13/09/2020;580;TV804;2
1193;13/09/2020;858;EB503;5
1194;13/09/2020;1465;DS304;5
1195;13/09/2020;1119;EB506;6
1196;14/09/2020;1039;RS707;4
1197;14/09/2020;1230;EB507;3
1198;14/09/2020;1364;EB509;3
1199;14/09/2020;1158;BP110;4
1200;15/09/2020;1375;DK202;5
1201;15/09/2020;283;TV807;4
1202;15/09/2020;1900;BP106;5
1203;16/09/2020;2121;DK206;4
1204;16/09/2020;2042;TV810;2
1205;16/09/2020;1659;EB503;3
1206;16/09/2020;241;BP104;5
1207;16/09/2020;997;TV805;3
1208;16/09/2020;142;BP110;2
1209;16/09/2020;978;DK202;4
1210;17/09/2020;422;RS704;2
1211;17/09/2020;1843;TV809;6
1212;17/09/2020;2000;DK207;5
1213;17/09/2020;235;RK605;2
1214;17/09/2020;928;TV808;2
1215;17/09/2020;1108;EB519;5
1216;17/09/2020;1694;TV809;4
1217;18/09/2020;615;EB512;4
1218;18/09/2020;1277;BP101;5
1219;18/09/2020;1347;EB512;4
1220;18/09/2020;295;EB514;4
1221;18/09/2020;1334;RS704;4
1222;18/09/2020;475;RS703;4
1223;19/09/2020;267;DS304;2
1224;19/09/2020;714;BP105;5
1225;19/09/2020;287;EB504;2
1226;19/09/2020;307;TV811;2
1227;19/09/2020;478;EB514;3
1228;19/09/2020;1898;EB511;2
1229;19/09/2020;1128;EB509;1
1230;20/09/2020;609;TV805;5
1231;21/09/2020;604;EB503;2
1232;21/09/2020;657;EB514;5
1233;22/09/2020;1111;RS706;6
1234;22/09/2020;193;DK202;6
1235;22/09/2020;1500;BP110;5
1236;22/09/2020;2094;RK605;4
1237;22/09/2020;239;TV803;2
1238;22/09/2020;465;TV801;5
1239;22/09/2020;711;EB508;5
1240;22/09/2020;111;BP110;3
1241;22/09/2020;1492;BP105;6
1242;22/09/2020;655;DK202;4
1243;23/09/2020;836;RK606;1
1244;23/09/2020;1072;BP106;5
1245;23/09/2020;391;TV803;3
1246;23/09/2020;569;RS704;3
1247;23/09/2020;572;BP107;3
1248;23/09/2020;1387;TV812;2
1249;24/09/2020;715;RS702;2
1250;24/09/2020;109;EB518;5
1251;24/09/2020;775;TV807;2
1252;25/09/2020;273;RK606;6
1253;25/09/2020;440;EB516;1
1254;25/09/2020;950;EB521;3
1255;25/09/2020;1631;TV806;4
1256;25/09/2020;605;EB513;4
1257;25/09/2020;550;TV801;4
1258;26/09/2020;1083;DK203;3
1259;26/09/2020;30;DK203;3
1260;26/09/2020;1845;TV807;5
1261;26/09/2020;77;RS703;4
1262;26/09/2020;2114;TV804;2
1263;27/09/2020;1352;EB520;5
1264;27/09/2020;1255;DK206;2
1265;27/09/2020;1072;TV803;3
1266;28/09/2020;1646;DS305;3
1267;28/09/2020;1386;TV807;4
1268;28/09/2020;272;TV811;3
1269;28/09/2020;1716;EB513;1
1270;28/09/2020;54;RK603;3
1271;28/09/2020;316;TV804;2
1272;29/09/2020;599;EB511;4
1273;29/09/2020;802;DS307;4
1274;29/09/2020;162;EB517;3
1275;29/09/2020;1607;EB517;2
1276;29/09/2020;621;TV809;6
1277;30/09/2020;1051;DK204;4
1278;30/09/2020;99;DK202;4
1279;30/09/2020;71;EB520;4
1280;30/09/2020;848;RK603;2
1281;30/09/2020;995;RK606;3
1282;30/09/2020;163;RK605;3
1283;30/09/2020;485;EB501;3
1284;01/10/2020;169;RK607;4
1285;01/10/2020;1371;DK206;3
1286;01/10/2020;1410;EB519;2
1287;01/10/2020;1047;DK204;3
1288;02/10/2020;1053;RK606;2
1289;02/10/2020;1146;TV808;3
1290;02/10/2020;1961;DK204;3
1291;02/10/2020;476;DK204;2
1292;02/10/2020;1450;TV802;2
1293;02/10/2020;579;BP108;3
1294;03/10/2020;1028;EB506;4
1295;04/10/2020;618;TV810;4
1296;04/10/2020;1704;RS704;5
1297;04/10/2020;773;EB517;4
1298;04/10/2020;426;BP105;4
1299;05/10/2020;362;DS301;4
1300;05/10/2020;2056;BP105;5
1301;05/10/2020;1032;EB520;6
1302;05/10/2020;218;EB518;5
1303;06/10/2020;141;BP107;3
1304;06/10/2020;1453;EB502;5
1305;06/10/2020;1552;RK606;6
1306;06/10/2020;602;RS702;4
1307;07/10/2020;866;DS307;4
1308;07/10/2020;2055;EB519;5
1309;07/10/2020;1636;DK206;3
1310;07/10/2020;1263;BP104;3
1311;07/10/2020;2078;RK604;1
1312;08/10/2020;1101;EB512;4
1313;08/10/2020;341;EB504;2
1314;08/10/2020;1233;EB519;3
1315;08/10/2020;1544;TV803;4
1316;09/10/2020;1638;DK203;4
1317;09/10/2020;1478;TV802;4
1318;09/10/2020;1144;TV804;4
1319;09/10/2020;559;TV805;4
1320;10/10/2020;534;BP101;2
1321;10/10/2020;1460;BP106;5
1322;10/10/2020;1035;DK207;5
1323;10/10/2020;1695;RK605;6
1324;10/10/2020;671;BP102;4
1325;10/10/2020;244;TV802;3
1326;10/10/2020;703;TV810;4
1327;10/10/2020;1366;DK206;2
1328;10/10/2020;1850;BP105;6
1329;11/10/2020;141;RK604;3
1330;11/10/2020;555;DK204;5
1331;11/10/2020;1864;EB521;5
1332;12/10/2020;1437;DS306;5
1333;12/10/2020;1284;EB508;3
1334;12/10/2020;357;DS305;3
1335;12/10/2020;99;DS305;3
1336;13/10/2020;72;TV808;4
1337;13/10/2020;1193;RS704;5
1338;13/10/2020;843;EB508;3
1339;13/10/2020;1920;EB505;3
1340;13/10/2020;1766;RS705;4
1341;13/10/2020;153;TV806;2
1342;14/10/2020;1573;TV810;4
1343;14/10/2020;435;EB520;2
1344;14/10/2020;1167;DS303;3
1345;14/10/2020;1027;EB521;4
1346;14/10/2020;636;TV812;6
1347;14/10/2020;1630;DK208;2
1348;14/10/2020;406;BP105;5
1349;15/10/2020;886;EB514;2
1350;15/10/2020;946;EB513;1
1351;15/10/2020;1295;BP104;2
1352;15/10/2020;756;RK607;4
1353;15/10/2020;998;BP110;3
1354;15/10/2020;631;DK204;2
1355;15/10/2020;1834;DS305;3
1356;15/10/2020;1397;TV813;4
1357;15/10/2020;1726;DS303;5
1358;15/10/2020;1142;EB517;3
1359;16/10/2020;2101;BP105;5
1360;16/10/2020;1521;BP108;5
1361;16/10/2020;757;BP104;3
1362;17/10/2020;1576;DS306;2
1363;17/10/2020;614;TV809;3
1364;17/10/2020;1570;EB520;3
1365;18/10/2020;963;EB502;5
1366;18/10/2020;835;EB511;2
1367;18/10/2020;538;RK607;4
1368;18/10/2020;179;DK207;5
1369;18/10/2020;1334;DS307;3
1370;18/10/2020;2011;EB502;3
1371;19/10/2020;287;EB505;4
1372;19/10/2020;1538;DS305;3
1373;19/10/2020;677;EB511;2
1374;19/10/2020;1013;DK202;3
1375;19/10/2020;45;RK604;3
1376;20/10/2020;1133;RS704;6
1377;20/10/2020;613;TV810;3
1378;20/10/2020;373;EB509;4
1379;21/10/2020;1832;TV801;6
1380;21/10/2020;1049;BP110;4
1381;21/10/2020;813;TV806;2
1382;21/10/2020;1373;RK605;4
1383;21/10/2020;959;EB504;2
1384;21/10/2020;1000;RS707;3
1385;22/10/2020;2009;RS707;5
1386;22/10/2020;306;EB520;3
1387;22/10/2020;1554;EB507;6
1388;22/10/2020;1233;EB503;4
1389;22/10/2020;2074;TV811;4
1390;22/10/2020;776;DS304;1
1391;23/10/2020;1879;TV813;5
1392;23/10/2020;2004;TV807;3
1393;23/10/2020;1002;BP108;3
1394;23/10/2020;1094;EB504;4
1395;23/10/2020;308;RK603;5
1396;23/10/2020;2052;TV808;3
1397;23/10/2020;1986;TV801;6
1398;24/10/2020;1010;BP107;1
1399;24/10/2020;229;TV802;2
1400;24/10/2020;49;BP110;5
1401;24/10/2020;473;RK602;1
1402;24/10/2020;1989;DS301;3
1403;25/10/2020;667;EB514;2
1404;25/10/2020;902;RS702;3
1405;25/10/2020;1758;DK209;2
1406;25/10/2020;1086;TV812;5
1407;25/10/2020;1669;EB511;5
1408;25/10/2020;844;BP110;3
1409;26/10/2020;1306;RS704;3
1410;26/10/2020;428;EB508;3
1411;27/10/2020;387;RS703;3
1412;27/10/2020;1762;DK201;3
1413;27/10/2020;845;RK607;4
1414;27/10/2020;310;EB513;6
1415;27/10/2020;43;DS307;3
1416;27/10/2020;1570;TV811;4
1417;27/10/2020;1360;BP110;5
1418;28/10/2020;1202;EB518;4
1419;28/10/2020;2043;EB503;2
1420;28/10/2020;196;DK209;1
1421;28/10/2020;1040;RS703;4
1422;29/10/2020;2058;DK207;5
1423;29/10/2020;1401;DK203;3
1424;29/10/2020;1516;TV807;3
1425;29/10/2020;1071;TV810;5
1426;30/10/2020;1620;EB521;1
1427;30/10/2020;624;TV808;3
1428;30/10/2020;1074;EB502;4
1429;30/10/2020;473;DK204;4
1430;31/10/2020;1525;BP102;4
1431;31/10/2020;820;EB503;3
1432;31/10/2020;1436;EB506;4
1433;31/10/2020;940;DK205;1
1434;01/11/2020;1155;TV805;4
1435;01/11/2020;303;TV801;4
1436;02/11/2020;1031;TV808;4
1437;02/11/2020;189;BP108;6
1438;02/11/2020;1432;RK602;4
1439;02/11/2020;10;DS307;5
1440;03/11/2020;1572;DS306;4
1441;03/11/2020;988;DS305;2
1442;03/11/2020;866;TV804;2
1443;03/11/2020;1096;RK604;1
1444;03/11/2020;46;RS705;3
1445;03/11/2020;184;BP101;4
1446;04/11/2020;1438;DK202;1
1447;04/11/2020;35;DK201;3
1448;04/11/2020;428;TV803;5
1449;04/11/2020;952;RK606;4
1450;04/11/2020;614;EB521;4
1451;05/11/2020;1697;EB516;5
1452;05/11/2020;470;BP107;3
1453;05/11/2020;1160;TV802;2
1454;05/11/2020;1549;TV806;3
1455;06/11/2020;826;RS705;4
1456;07/11/2020;510;DK205;6
1457;07/11/2020;1752;RK604;3
1458;08/11/2020;1974;RK607;3
1459;08/11/2020;293;TV804;1
1460;08/11/2020;1183;RK602;4
1461;08/11/2020;1601;EB506;4
1462;09/11/2020;285;RK606;5
1463;09/11/2020;819;TV811;3
1464;09/11/2020;1528;RS703;3
1465;10/11/2020;1536;TV809;1
1466;10/11/2020;1333;DK209;3
1467;10/11/2020;778;TV812;2
1468;10/11/2020;637;RK606;2
1469;10/11/2020;300;EB516;5
1470;11/11/2020;9;EB514;3
1471;11/11/2020;1946;DK202;1
1472;11/11/2020;1758;TV803;2
1473;11/11/2020;1894;EB521;5
1474;11/11/2020;1630;DK202;3
1475;13/11/2020;755;EB503;5
1476;13/11/2020;1096;EB516;2
1477;13/11/2020;74;RK602;5
1478;13/11/2020;1178;BP104;5
1479;15/11/2020;918;DS305;5
1480;15/11/2020;1963;DK205;5
1481;15/11/2020;699;RK603;5
1482;15/11/2020;1714;DS306;3
1483;15/11/2020;945;BP105;1
1484;15/11/2020;212;EB505;3
1485;16/11/2020;706;TV812;3
1486;16/11/2020;827;RK603;5
1487;16/11/2020;1056;RK603;1
1488;16/11/2020;949;EB505;3
1489;16/11/2020;1943;TV802;3
1490;17/11/2020;495;RK604;3
1491;17/11/2020;1366;EB518;5
1492;17/11/2020;1654;EB520;2
1493;17/11/2020;1734;RS707;2
1494;17/11/2020;1754;TV808;4
1495;17/11/2020;1003;RK602;4
1496;17/11/2020;1196;RK604;5
1497;17/11/2020;1468;EB505;2
1498;17/11/2020;1797;RK603;6
1499;17/11/2020;635;DS304;5
1500;17/11/2020;1446;BP109;3
1501;18/11/2020;1851;TV812;4
1502;18/11/2020;1172;DK203;5
1503;18/11/2020;1141;RS702;6
1504;19/11/2020;102;TV813;3
1505;19/11/2020;1326;RS705;1
1506;19/11/2020;223;RS705;5
1507;19/11/2020;486;TV802;4
1508;19/11/2020;631;RS702;2
1509;19/11/2020;1239;DK205;3
1510;19/11/2020;885;BP104;4
1511;19/11/2020;475;TV807;4
1512;20/11/2020;1794;EB514;3
1513;20/11/2020;156;EB516;4
1514;20/11/2020;259;BP102;1
1515;20/11/2020;946;BP110;3
1516;20/11/2020;229;TV809;3
1517;21/11/2020;1390;EB501;4
1518;21/11/2020;2071;EB511;4
1519;21/11/2020;80;EB519;5
1520;22/11/2020;1769;TV808;5
1521;22/11/2020;2109;RS707;5
1522;23/11/2020;2057;DS305;6
1523;23/11/2020;198;DK205;5
1524;23/11/2020;1095;EB521;3
1525;23/11/2020;2008;TV813;4
1526;23/11/2020;566;RK605;5
1527;23/11/2020;47;EB503;3
1528;23/11/2020;1893;BP104;2
1529;23/11/2020;862;RK607;2
1530;24/11/2020;324;EB506;4
1531;24/11/2020;368;RS702;2
1532;25/11/2020;1837;TV804;5
1533;25/11/2020;1803;EB505;3
1534;25/11/2020;696;EB519;4
1535;26/11/2020;1765;EB502;3
1536;26/11/2020;1799;BP110;2
1537;26/11/2020;1253;BP106;5
1538;26/11/2020;217;DS304;3
1539;26/11/2020;1608;TV802;6
1540;27/11/2020;1957;RK605;4
1541;27/11/2020;2036;DS301;2
1542;27/11/2020;1091;RS702;2
1543;28/11/2020;870;RS703;5
1544;28/11/2020;521;TV801;5
1545;28/11/2020;1614;DK209;4
1546;29/11/2020;698;DS303;5
1547;30/11/2020;711;DS307;6
1548;30/11/2020;1400;TV805;2
1549;30/11/2020;1205;RK604;2
1550;30/11/2020;1918;RK605;4
1551;01/12/2020;1059;DK208;2
1552;01/12/2020;438;EB521;2
1553;01/12/2020;2057;EB504;5
1554;02/12/2020;2050;DK207;6
1555;02/12/2020;787;RK607;1
1556;02/12/2020;1093;TV808;5
1557;02/12/2020;1332;BP105;5
1558;02/12/2020;2119;EB516;3
1559;02/12/2020;1168;EB516;4
